鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price Yuan,the unit price a Yuan square meter,the berth category,berth shifting total area square meter,the berth total price Yuan,the note,serial number
安定區,房地(土地+建物),臺南市安定區六塊寮1~30號,94.19,,鄉村區,乙種建築用地,1070811,土地2建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土構造,1070111,166.55,4,2,3,有,無,7100000,42630,,0.0,0,,RPRNMLMJIINFFHD97CA
安定區,房地(土地+建物),臺南市安定區六塊寮1~30號,119.19,,鄉村區,乙種建築用地,1070703,土地3建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土構造,1070111,133.41,4,2,3,有,無,7000000,52470,,0.0,0,,RPSNMLMJIINFFHD08CA
安定區,房地(土地+建物),臺南市安定區六塊寮1~30號,96.19,,鄉村區,乙種建築用地,1060529,土地3建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土構造,1070111,131.14,4,2,3,有,無,6700000,51090,,0.0,0,1.本案係建物未完工前所訂立。2.含增建未保存建物一併在內。,RPTNMLMJIINFFHD18CA
善化區,房地(土地+建物),臺南市善化區大信路1~30號,39.7,商,,,1070912,土地2建物1車位0,全,二層,透天厝,住家用,加強磚造,0560101,84.42,3,1,2,有,無,3000000,35537,,0.0,0,,RPRNMLNJIINFFHD08CA
安定區,土地,新庄段391~420地號,306.96,,鄉村區,乙種建築用地,1070831,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4688000,15272,,0.0,0,,RPRNMLOJIINFFHD18CA
善化區,房地(土地+建物),臺南市善化區成功路3巷69弄1~30號,66.88,住,,,1070828,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土構造,1070209,163.39,4,2,5,有,無,8700000,53247,,0.0,0,,RPPNMLQJIINFFHD18CA
善化區,房地(土地+建物),臺南市善化區光復路746巷1~30號,115.18,住,,,1070810,土地4建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土構造,1020723,157.05,4,2,5,有,無,10600000,67494,,0.0,0,,RPPOMLTLIINFFHD78CA
歸仁區,房地(土地+建物),臺南市歸仁區大仁街121~150號,84.0,住,,,1070812,土地2建物1車位0,全,三層,透天厝,見其他登記事項,見其他登記事項,0690107,162.24,4,1,3,有,無,6800000,41913,,0.0,0,,RPQNMLMJIINFFID97CA
歸仁區,房地(土地+建物),臺南市歸仁區大仁街121~150號,82.0,住,,,1070812,土地2建物1車位0,全,三層,透天厝,見其他登記事項,見其他登記事項,0690107,162.24,4,1,3,有,無,6800000,41913,,0.0,0,,RPRNMLMJIINFFID08CA
仁德區,房地(土地+建物)+車位,臺南市仁德區北保路61~90號,26.06,住,,,1051201,土地1建物1車位1,十一層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1070628,139.38,3,1,2,有,有,5350000,44800,坡道平面,40.05,900000,,RPQOMLMJIINFFID08CA
仁德區,房地(土地+建物),臺南市仁德區仁德里中山路687巷1~30號,87.32,農,,,1070820,土地2建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土構造,0960215,137.83,6,2,7,有,無,10200000,74004,,0.0,0,,RPROMLMJIINFFID18CA
仁德區,房地(土地+建物)+車位,臺南市仁德區北保路61~90號,22.02,住,,,1060414,土地1建物1車位1,二層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1070628,117.95,2,1,1,有,有,5100000,49928,坡道平面,34.83,950000,,RPQNMLNJIINFFID08CA
仁德區,房地(土地+建物)+車位,臺南市仁德區北保路61~90號,22.02,住,,,1060108,土地1建物1車位1,六層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1070628,117.89,2,1,1,有,有,4470000,42981,坡道平面,34.83,900000,,RPRNMLNJIINFFID18CA
仁德區,房地(土地+建物),臺南市仁德區北保路61~90號,21.41,住,,,1051113,土地1建物1車位0,三層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1070628,83.13,2,1,1,有,有,3610000,43426,,0.0,0,,RPSNMLNJIINFFID28CA
仁德區,房地(土地+建物)+車位,臺南市仁德區北保路61~90號,22.02,住,,,1070829,土地1建物1車位1,十一層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1070628,123.1,2,1,1,有,有,4960000,49127,坡道平面,40.05,880000,,RPTNMLNJIINFFID38CA
仁德區,房地(土地+建物),臺南市仁德區三甲里三甲子31~60號,977.58,,一般農業區,農牧用地,1070814,土地10建物1車位0,全,一層,透天厝,住家用,磚造,0220101,13.39,3,1,2,有,無,1000000,74683,,0.0,0,,RPVNMLOJIINFFID68CA
仁德區,土地,南勢園段91~120地號,167.72,住,,,1070906,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3824101,22801,,0.0,0,,RPTOMLNJIINFFID48CA
仁德區,房地(土地+建物),臺南市仁德區保安里中正路一段251巷25弄1~30號,75.64,住,,,1070913,土地2建物1車位0,全,四層,透天厝,見其他登記事項,見其他登記事項,1060930,165.65,4,2,5,有,無,8150000,49200,,0.0,0,,RPRNMLQLIINFFID68CA
仁德區,房地(土地+建物),臺南市仁德區仁和里和愛街1~30號,19.08,住,,,1070808,土地1建物1車位0,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,0990422,103.78,3,2,2,有,無,2100000,20237,,0.0,0,判決移轉後剩餘部分買賣,RPTNMLTLIINFFID56CA
玉井區,土地,口宵里段1~30地號,2579.0,,山坡地保育區,農牧用地,1070820,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2000000,775,,0.0,0,新所有權人為3人。,RPPNMLNJIINFFJD08CA
玉井區,房地(土地+建物),臺南市玉井區中正路209巷1~30號,61.34,住,,,1070920,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0611231,74.34,4,1,1,有,無,1100000,14797,,0.0,0,,RPQNMLMKIINFFJD18CA
南化區,土地,中坑段421~450地號,652.56,,山坡地保育區,農牧用地,1070919,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,350000,536,,0.0,0,,RPQNMLLMIINFFJD28CA
永康區,房地(土地+建物)+車位,臺南市永康區東橋十二街31~60號,25.68,住,,,1070817,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1060623,154.23000000000002,3,2,2,有,有,8800000,57058,坡道平面,0.0,0,,RPTNMLLJIINFFKD38CA
永康區,房地(土地+建物),臺南市永康區中華路781~810號,132.0,住,,,1070811,土地1建物1車位0,一層，二層，三層，四層，騎樓，地下層,四層,店面(店鋪),住商用,鋼筋混凝土構造,0780105,350.28,5,1,5,有,無,25300000,72228,,0.0,0,,RPTNMLMJIINFFKD48CA
