鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price Yuan,the unit price a Yuan square meter,the berth category,berth shifting total area square meter,the berth total price Yuan,the note,serial number
台東市,房地(土地+建物),臺東縣臺東市光明路61~90號,38.14,住,,,1070817,土地2建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0760418,98.07,4,2,2,有,無,5000000,50984,,0.0,0,,RPXNMLLKIINFFAV07CA
台東市,房地(土地+建物),臺東縣臺東市光明路61~90號,78.0,住,,,1070817,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0760418,100.12,4,2,2,有,無,7900000,78905,,0.0,0,,RPOOMLLKIINFFAV88CA
台東市,土地,豐富段151~180地號,9145.64,農,,,1070806,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,20000000,2187,,0.0,0,,RPWNMLMKIINFFAV07CA
台東市,土地,豐川段211~240地號,65.47,住,,,1070730,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,693000,10585,,0.0,0,,RPUNMLLMIINFFAV96CA
台東市,房地(土地+建物),臺東縣臺東市新展街53巷1~30號,93.84,住,,,1070910,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0850523,218.41,5,2,3,有,無,7000000,32050,,0.0,0,,RPSNMLLKIINFFAV56CA
台東市,房地(土地+建物),臺東縣臺東市吉泰路599巷1~30號,117.58,住,,,1070712,土地1建物1車位0,全,三層,透天厝,見其他登記事項,見其他登記事項,1070323,239.44,6,2,6,有,無,9200000,38423,,0.0,0,,RPTNMLLKIINFFAV66CA
綠島鄉,土地,上南寮段721~750地號,86.69,其他,,,1070726,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,889900,10265,,0.0,0,,RPVNMLLKIINFFAV86CA
台東市,房地(土地+建物),臺東縣臺東市山西路二段181~210號,102.6,住,,,1070907,土地1建物1車位0,全,三層,透天厝,見其他登記事項,見其他登記事項,1070724,207.3,4,2,2,有,無,8060000,38881,,0.0,0,,RPPNMLLJJINFFAV88CA
成功鎮,房地(土地+建物),臺東縣成功鎮富榮路31~60號,96.46,住,,,1070911,土地2建物1車位0,全,二層,透天厝,住家用,加強磚造,0720629,92.98,4,1,1,有,無,1800000,19359,,0.0,0,,RPQNMLLKIINFFBV09CA
台東市,房地(土地+建物),臺東縣臺東市傳廣路511~540號,5.5,住,,,1070904,土地2建物1車位0,二層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0830126,36.160000000000004,1,1,1,有,無,1200000,33186,,0.0,0,,RPSNMLQKIINFFAV07CA
台東市,房地(土地+建物),臺東縣臺東市更生路552巷14弄1~30號,75.0,住,,,1070910,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0690718,90.3,3,2,2,有,無,4300000,47619,,0.0,0,,RPUOMLLKIINFFAV86CA
成功鎮,土地,成功段421~450地號,443.86,住,,,1070903,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7000000,15771,,0.0,0,含未保存登記建物一棟,RPPNMLPKIINFFBV86DA
關山鎮,土地,水井段721~750地號,1672.44,,特定農業區,農牧用地,1070628,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1672440,1000,,0.0,0,375租約土地,RPRNMLTKIINFFCV47CA
關山鎮,土地,水井段751~780地號,25658.11,,特定農業區,農牧用地,1070628,土地14建物0車位0,,,其他,,,,0.0,0,0,0,有,無,25658110,1000,,0.0,0,375租約土地,RPSNMLTKIINFFCV57CA
關山鎮,土地,西莊段1051~1080地號,17625.28,,一般農業區,農牧用地,1070628,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9693900,550,,0.0,0,有與另共有人共同買受,RPTNMLTKIINFFCV67CA
關山鎮,土地,西莊段1081~1110地號,3004.59,,一般農業區,農牧用地,1070628,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1652520,550,,0.0,0,有與另共有人共同買受,RPUNMLTKIINFFCV77CA
