編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPRQMLLJIINFFAT09CA,,83.91,見其他登記事項,鋼筋混凝土造,107年4月10日,五層,四層
RPRQMLLJIINFFAT09CA,,45.16,見其他登記事項,鋼筋混凝土造,107年4月10日,五層,
RPVPMLMJIINFFAT86CA,43,91.52,住家用,鋼筋混凝土加強磚造,65年1月26日,二層,一層 二層
RPUNMLMJIINFFAT56CA,25,93.94,住家用,鋼筋混凝土造,82年12月4日,十五層,十二層
RPUNMLMJIINFFAT56CA,25,36.71,見其他登記事項,鋼筋混凝土造,82年12月4日,十五層,
RPQNMLOJIINFFAT98CA,19,98.89,見其他登記事項,鋼筋混凝土造,88年12月4日,十四層,二層
RPQNMLOJIINFFAT98CA,19,52.81,見其他登記事項,鋼筋混凝土造,88年12月4日,十四層,
RPPOMLOJIINFFAT98CA,24,23.93,住家用,鋼筋混凝土造,83年11月4日,十三層,七層
RPPOMLOJIINFFAT98CA,24,12.53,見其他登記事項,鋼筋混凝土造,83年11月4日,十三層,
RPQNMLNJIINFFAT88CA,35,77.47,住家用,加強磚造,72年10月4日,二層,一層 二層
RPRNMLPJIINFFAT56CA,29,148.90,住家用,加強磚造,78年6月4日,二層,一層 二層 夾層
RPRNMLMJIINFFAT88CA,26,330.46,住商用,鋼筋混凝土造,81年3月11日,三層,一層 二層 三層 騎樓
RPUNMLLJIINFFCT66CA,,232.86,見其他登記事項,見其他登記事項,107年8月10日,三層,一層 二層 三層 見其他登記事項
RPSOMLPKIINFFAT86CA,22,442.15,住家用,鋼筋混凝土造,85年5月6日,四層,一層 二層 三層 四層
RPWNMLMJIINFFDT07CA,41,94.00,住家用,加強磚造,66年5月1日,二層,一層 二層 騎樓
RPUNMLOJIINFFAT76CA,26,153.25,住家用,鋼筋混凝土造,81年10月1日,四層,一層 二層 三層 四層
RPQNMLNJIINFFFT76CA,,327.53,住家用,鋼筋混凝土造,107年4月23日,三層,一層 二層 三層 屋頂突出物
RPTNMLMJIINFFDT76CA,29,81.70,見其他登記事項,鋼筋混凝土造,78年7月24日,三層,一層 二層 三層 騎樓
RPQNMLMKIINFFFT76CA,1,222.44,住家用,鋼筋混凝土造,106年11月10日,三層,一層 二層 三層
RPRNMLOJIINFFAT56DA,40,86.94,住家用,加強磚造,68年1月26日,二層,一層 二層
RPQNMLPKIINFFFT07CA,3,329.16,住家用,鋼筋混凝土造,104年12月16日,四層,一層 二層 三層 四層
RPSOMLTKIINFFCT47CA,11,1147.26,見其他登記事項,見其他登記事項,96年4月3日,一層,一層
RPVNMLKMIINFFCT96CA,41,205.80,住商用,加強磚造,67年2月24日,三層,一層 二層 三層 騎樓
RPQNMLNJIINFFBT09DA,27,114.02,住家用,加強磚造,80年7月18日,二層,一層 二層 騎樓
