鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price Yuan,the unit price a Yuan square meter,the berth category,berth shifting total area square meter,the berth total price Yuan,the note,serial number
屏東巿,房地(土地+建物)+車位,屏東縣屏東市清寧街91~120號,44.17,住,,,1070912,土地1建物1車位1,四層,五層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1070410,129.07,3,2,2,有,無,6200000,48036,一樓平面,0.0,0,,RPRQMLLJIINFFAT09CA
九如鄉,房地(土地+建物),屏東縣九如鄉九龍路1~30號,158.97,住,,,1070906,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0810311,330.46,4,2,3,有,無,12250000,37070,,0.0,0,,RPRNMLMJIINFFAT88CA
屏東巿,土地,大春段271~300地號,2403.94,,一般農業區,農牧用地,1070823,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4800000,1997,,0.0,0,,RPTNMLMJIINFFAT09CA
屏東巿,房地(土地+建物),屏東縣屏東市廣東路991~1020號,20.94,住,,,1070820,土地1建物1車位0,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0821204,130.65,3,2,2,有,有,3020000,23115,,0.0,0,,RPUNMLMJIINFFAT56CA
屏東巿,土地,歸義段1321~1350地號,24.53,,一般農業區,交通用地,1070918,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,56419,2300,,0.0,0,協議價購,RPTOMLMJIINFFAT56CA
屏東巿,土地,歸義段1321~1350地號,24.53,,一般農業區,交通用地,1070925,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,56419,2300,,0.0,0,協議價購,RPUOMLMJIINFFAT66CA
屏東巿,土地,歸義段1321~1350地號,281.05,,一般農業區,交通用地,1070925,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,646415,2300,,0.0,0,協議價購,RPVOMLMJIINFFAT76CA
屏東巿,土地,歸義段1321~1350地號,139.9,,一般農業區,交通用地,1070927,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,321770,2300,,0.0,0,協議價購,RPWOMLMJIINFFAT86CA
萬丹鄉,土地,香社段601~630地號,3394.0,,特定農業區,農牧用地,1070910,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,16500000,4862,,0.0,0,,RPSPMLMJIINFFAT56CA
屏東巿,房地(土地+建物),屏東縣屏東市歸仁路178巷1~30號,71.0,住,,,1070825,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0650126,91.52,4,2,2,有,無,2700000,29502,,0.0,0,,RPVPMLMJIINFFAT86CA
屏東巿,房地(土地+建物),屏東縣屏東市武愛街116巷4弄1~30號,65.0,住,,,1070905,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0721004,77.47,5,2,2,有,無,3300000,42597,,0.0,0,,RPQNMLNJIINFFAT88CA
長治鄉,土地,興華段541~570地號,2017.23,,一般農業區,農牧用地,1070903,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3720000,1844,,0.0,0,,RPPPMLNJIINFFAT98CA
屏東巿,房地(土地+建物)+車位,屏東縣屏東市機場北路571~600號,18.19,住,,,1070903,土地1建物1車位1,二層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0881204,151.7,3,2,2,有,有,3880000,25577,坡道平面,24.0,0,,RPQNMLOJIINFFAT98CA
屏東巿,房地(土地+建物),屏東縣屏東市和生路二段96巷31~60號,68.0,住,,,1070818,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0811001,153.25,4,2,3,有,無,4660000,30408,,0.0,0,,RPUNMLOJIINFFAT76CA
屏東巿,土地,斯文段1081~1110地號,144.97,其他,,,1070815,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,270000,1862,,0.0,0,,RPOOMLOJIINFFAT88CA
屏東巿,房地(土地+建物),屏東縣屏東市自由路61~90號,3.37,商,,,1070917,土地1建物1車位0,七層,十三層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0831104,36.46,1,1,1,有,有,940000,25782,,0.0,0,,RPPOMLOJIINFFAT98CA
屏東巿,房地(土地+建物),屏東縣屏東市棒球路103巷61~90號,96.0,住,,,1070707,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0780604,148.9,4,1,2,有,無,6100000,40967,,0.0,0,,RPRNMLPJIINFFAT56CA
屏東巿,土地,新海豐段811~840地號,2143.83,,一般農業區,農牧用地,1070822,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4000000,1866,,0.0,0,,RPUNMLPJIINFFAT86CA
萬丹鄉,土地,萬興段1861~1890地號,2649.0,,特定農業區,農牧用地,1070813,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5298000,2000,,0.0,0,本案土地增值稅由買方繳納.,RPQNMLSJIINFFAT76CA
屏東巿,房地(土地+建物),屏東縣屏東市建豐路29巷1~30號,246.0,住,,,1070810,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0850506,442.15,5,2,4,有,無,10500000,23748,,0.0,0,,RPSOMLPKIINFFAT86CA
內埔鄉,土地,豐田段691~720地號,3733.81,農,,,1070718,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,11136000,2982,,0.0,0,,RPSNMLLJIINFFCT09CA
潮州鎮,房地(土地+建物),屏東縣潮州鎮曲振路1~30號,220.17,,鄉村區,乙種建築用地,1070820,土地1建物1車位0,全,三層,透天厝,見其他登記事項,見其他登記事項,1070810,232.86,7,2,4,有,無,12000000,51533,,0.0,0,,RPUNMLLJIINFFCT66CA
竹田鄉,房地(土地+建物),屏東縣竹田鄉三和路49巷31~60號,2855.0,,特定農業區,農牧用地,1070810,土地1建物1車位0,一層,一層,其他,見其他登記事項,見其他登記事項,0960403,1147.26,0,0,0,無,無,9500000,8281,,0.0,0,,RPSOMLTKIINFFCT47CA
內埔鄉,土地,內田段271~300地號,355.84,商,,,1070717,土地6建物0車位0,,,其他,,,,0.0,0,0,0,有,無,20000000,56205,,0.0,0,,RPRNMLKMIINFFCT56CA
東港鎮,房地(土地+建物),屏東縣東港鎮船頭路1~30號,40.38,住,,,1070919,土地2建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,0780724,81.7,4,3,3,有,無,4000000,48960,,0.0,0,,RPTNMLMJIINFFDT76CA
新園鄉,房地(土地+建物),屏東縣新園鄉南興路1巷31~60號,62.68,住,,,1070914,土地2建物1車位0,全,二層,透天厝,住家用,加強磚造,0660501,94.0,3,2,2,有,無,2320000,24681,,0.0,0,,RPWNMLMJIINFFDT07CA
琉球鄉,土地,本漁段361~390地號,10.51,住,,,1070919,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,150000,14272,,0.0,0,,RPRNMLNJIINFFDT66CA
新園鄉,土地,鹽龍段661~690地號,65.53,住,,,1070830,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1750000,26705,,0.0,0,含一棟未保登建物,RPSNMLTJIINFFDT37CA
新園鄉,土地,新南段151~180地號,615.32,,一般農業區,農牧用地,1070917,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2000000,3250,,0.0,0,,RPQNMLMKIINFFDT56CA
南州鄉,土地,壽元段1531~1560地號,210.91,,鄉村區,乙種建築用地,1070911,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1800000,8534,,0.0,0,,RPPNMLPKIINFFDT76CA
恆春鎮,土地,恆東段451~480地號,869.96,住,,,1070917,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,16530000,19001,,0.0,0,,RPSNMLNJIINFFET86CA
枋寮鄉,房地(土地+建物),屏東縣枋寮鄉建興路53巷1~30號,168.16,住,,,1070814,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1070423,327.53,8,3,8,有,無,8800000,26868,,0.0,0,,RPQNMLNJIINFFFT76CA
佳冬鄉,房地(土地+建物),屏東縣佳冬鄉溝渚路8巷1~30號,168.2,住,,,1070817,土地4建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1061110,222.44,5,2,3,有,無,8280000,37224,,0.0,0,,RPQNMLMKIINFFFT76CA
枋寮鄉,土地,隆山北段481~510地號,83.53,,一般農業區,農牧用地,1070918,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,100000,1197,,0.0,0,,RPQNMLLJIINFFFT76EA
枋寮鄉,土地,大響營段61~90地號,1563.0,,一般農業區,農牧用地,1070921,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,750240,480,,0.0,0,,RPPNMLOJIINFFFT96EA
車城鄉,土地,保力段保力小段121~150地號,2648.0,,河川區,農牧用地,1070914,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2300000,869,,0.0,0,,RPPNMLNJIINFFET66DA
恆春鎮,土地,大光段211~240地號,376.29,,國家公園區,,1070906,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,18814,50,,0.0,0,,RPRNMLNJIINFFET76CA
里港鄉,房地(土地+建物),屏東縣里港鄉三和路61~90號,85.44,,鄉村區,乙種建築用地,1070909,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0800718,114.02,2,1,2,有,無,1300000,11402,,0.0,0,,RPQNMLNJIINFFBT09DA
里港鄉,土地,土庫段211~240地號,593.0,,鄉村區,乙種建築用地,1070729,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3000000,5059,,0.0,0,,RPRNMLLKIINFFBT09DA
新埤鄉,土地,萬隆段931~960地號,1210.84,,一般農業區,農牧用地,1070911,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1501442,1240,,0.0,0,,RPXNMLOJIINFFCT37DA
內埔鄉,土地,內田段571~600地號,98.54,住,,,1070730,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1900000,19282,,0.0,0,,RPVNMLPJIINFFCT27DA
枋寮鄉,房地(土地+建物),屏東縣枋寮鄉公路一巷1~30號,167.64,住,,,1070910,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1041216,329.16,6,3,6,有,無,13500000,41013,,0.0,0,,RPQNMLPKIINFFFT07CA
枋寮鄉,土地,隆安段601~630地號,88.16,,一般農業區,農牧用地,1070917,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,58182,660,,0.0,0,,RPPNMLLKIINFFFT56CA
枋寮鄉,土地,高田段391~420地號,303.09,住,,,1070917,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4328184,14280,,0.0,0,權利人  共 二人,RPQNMLLKIINFFFT66CA
佳冬鄉,土地,新埔段361~390地號,269.2,,一般農業區,農牧用地,1070925,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,269200,1000,,0.0,0,協議價購,RPSNMLLKIINFFFT86CA
屏東巿,土地,楠樹腳段一小段31~60地號,17.0,住,,,1070914,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,300000,17647,,0.0,0,,RPPNMLNJIINFFAT88DA
屏東巿,房地(土地+建物),屏東縣屏東市復興南路一段1巷20弄1~30號,89.0,住,,,1070802,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0680126,86.94,3,2,2,有,無,2200000,25305,,0.0,0,,RPRNMLOJIINFFAT56DA
枋寮鄉,土地,新開村段1321~1350地號,2336.86,,一般農業區,農牧用地,1070918,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2300000,984,,0.0,0,,RPQNMLMJIINFFFT66CA
枋山鄉,土地,莿桐段91~120地號,703.71,,一般農業區,農牧用地,1070914,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1100000,1563,,0.0,0,,RPPNMLNJIINFFFT66CA
新園鄉,土地,鹽新段631~660地號,122.46,住,,,1070921,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1300000,10616,,0.0,0,,RPPNMLTKIINFFDT17CA
崁頂鄉,土地,頂義段211~240地號,66.75,住,,,1070622,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2800000,41948,,0.0,0,包含一棟未保登建物,RPQNMLMLIINFFDT66CA
萬巒鄉,土地,鹿寮段871~900地號,6761.84,,一般農業區,農牧用地,1070727,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6280000,929,,0.0,0,,RPVOMLLMIINFFCT17CA
新園鄉,土地,仙隆段1141~1170地號,474.65,農,,,1070829,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5500000,11587,,0.0,0,含一棟未保登建物,RPPNMLSJIINFFDT96CA
林邊鄉,土地,永樂段1051~1080地號,3064.37,農,,,1070827,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6180000,2017,,0.0,0,,RPRNMLSJIINFFDT17CA
東港鎮,土地,新仁段721~750地號,343.3,其他,,,1070814,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,570000,1660,,0.0,0,,RPSNMLSJIINFFDT27CA
潮州鎮,房地(土地+建物),屏東縣潮州鎮永華街91~120號,103.49,住,,,1070825,土地1建物1車位0,一層，二層，三層，騎樓,三層,店面(店鋪),住商用,加強磚造,0670224,205.8,4,2,3,有,無,6800000,33042,,0.0,0,,RPVNMLKMIINFFCT96CA
內埔鄉,土地,新埔段1891~1920地號,731.0,農,,,1070920,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1680000,2298,,0.0,0,,RPQNMLLMIINFFCT56CA
潮州鎮,土地,崙新段1411~1440地號,243.72,,一般農業區,甲種建築用地,1070915,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,884700,3630,,0.0,0,,RPRNMLPLIINFFCT96CA
新埤鄉,房地(土地+建物),屏東縣新埤鄉復興路31~60號,54.98,商,,,1070913,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,0701229,103.68,4,2,2,有,無,1850000,17843,,0.0,0,,RPQNMLPKIINFFCT76CA
萬巒鄉,土地,頭溝水段421~450地號,120.46,,一般農業區,特定目的事業用地,1070510,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,385472,3200,,0.0,0,協議價購,RPSNMLPKIINFFCT96CA
萬巒鄉,土地,四溝水段151~180地號,2064.0,,一般農業區,農牧用地,1070811,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1680000,814,,0.0,0,"祭祀公業所有之土地,有三七五租約,袋地",RPVOMLPKIINFFCT37CA
