編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPQNMLNJIINFFBM48CC,23,97.66,住家用,鋼筋混凝土造,85年1月12日,十層,
RPQNMLNJIINFFBM48CC,23,27.28,見其他登記事項,鋼筋混凝土造,85年1月12日,十層,
RPPOMLLJIINFFAM18CC,29,55.44,住家用,鋼筋混凝土造,79年2月15日,三層,
RPRNMLPJIINFFAM68CC,24,93.81,住家用,鋼筋混凝土造,83年11月9日,十六層,
RPRNMLPJIINFFAM68CC,24,28.21,見其他登記事項,鋼筋混凝土造,83年11月9日,十六層,
RPUOMLLJIINFFAM68CC,21,22.18,住商用,鋼筋混凝土造,87年1月6日,四層,
