編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPRSMLLJIINFFBF18CC,51,124.88,住家用,加強磚造,57年2月1日,二層,
RPQOMLMJIINFFBF87DC,32,94.22,住家用,鋼筋混凝土造,75年3月25日,五層,
RPTUMLMJIINFFBF78DC,30,413.64,見其他登記事項,鋼筋混凝土造,77年7月8日,四層,
RPRNMLMJIINFFDF18EC,20,31.60,住家用,鋼筋混凝土造,88年2月3日,三十三層,
RPRNMLMJIINFFDF18EC,20,.73,共有部分,鋼筋混凝土造,88年2月3日,三十三層,
RPRNMLMJIINFFDF18EC,20,.99,共有部分,鋼筋混凝土造,88年2月3日,三十三層,
RPRNMLMJIINFFDF18EC,20,8.47,共有部分,鋼筋混凝土造,88年2月3日,三十三層,
RPPNMLMJIINFFDF97EC,20,68.80,住家用,鋼筋混凝土造,88年2月3日,三十三層,
RPPNMLMJIINFFDF97EC,20,1.60,共有部分,鋼筋混凝土造,88年2月3日,三十三層,
RPPNMLMJIINFFDF97EC,20,2.13,共有部分,鋼筋混凝土造,88年2月3日,三十三層,
RPPNMLMJIINFFDF97EC,20,18.73,共有部分,鋼筋混凝土造,88年2月3日,三十三層,
RPQNMLLJIINFFIF28CC,12,1941.35,見其他登記事項,見其他登記事項,95年7月5日,一層,
RPQNMLMJIINFFDF87CC,19,93.40,住家用,鋼筋混凝土造,88年12月2日,十二層,
RPQNMLMJIINFFDF87CC,19,6.60,共有部分,鋼筋混凝土造,88年12月2日,二十八層,
RPQNMLMJIINFFDF87CC,19,18.63,共有部分,鋼筋混凝土造,88年12月2日,十二層,
RPSNMLMJIINFFDF28EC,20,31.60,住家用,鋼筋混凝土造,88年2月3日,三十二層,
RPSNMLMJIINFFDF28EC,20,.73,共有部分,鋼筋混凝土造,88年2月3日,三十三層,
RPSNMLMJIINFFDF28EC,20,.99,共有部分,鋼筋混凝土造,88年2月3日,三十三層,
RPSNMLMJIINFFDF28EC,20,8.40,共有部分,鋼筋混凝土造,88年2月3日,三十二層,
RPXNMLMJIINFFEF68CC,22,100.20,住家用,鋼筋混凝土造,85年8月2日,七層,
RPXNMLMJIINFFEF68CC,22,36.66,共有部分,鋼筋混凝土造,85年8月2日,七層,
RPWOMLMJIINFFDF58CC,49,113.46,住家用,加強磚造,58年7月1日,二層,
RPOOMLMJIINFFBF57CC,24,29.91,住家用,鋼筋混凝土造,83年5月30日,十四層,
RPOOMLMJIINFFBF57CC,24,37.13,共有部分,鋼筋混凝土造,83年5月30日,十四層,
RPOPMLMJIINFFBF67CC,10,16.06,共有部分,鋼筋混凝土造,97年12月12日,九層,
RPOPMLMJIINFFBF67CC,10,24.47,共有部分,鋼筋混凝土造,97年12月12日,九層,
RPOPMLMJIINFFBF67CC,10,34.79,共有部分,鋼筋混凝土造,97年12月12日,九層,
RPOPMLMJIINFFBF67CC,10,97.27,住家用,鋼筋混凝土造,97年12月12日,九層,
RPQOMLLJIINFFCF77CC,19,155.22,商業用,鋼骨混凝土造,88年8月27日,十八層,
RPQOMLLJIINFFCF77CC,19,77.39,共有部分,鋼骨混凝土造,88年8月27日,十八層,
RPQPMLNJIINFFBF97CC,22,35.98,住家用,鋼筋混凝土造,86年1月29日,九層,
RPVOMLMJIINFFDF48CC,39,67.34,住家用,鋼筋混凝土造,68年10月5日,四層,
RPRPMLNJIINFFBF08CC,34,72.63,住家用,鋼筋混凝土造,74年1月24日,五層,
RPRPMLNJIINFFBF08CC,34,25.00,住家用,鋼筋混凝土造,74年1月24日,五層,
RPRPMLNJIINFFBF08CC,34,4.44,住家用,鋼筋混凝土造,74年1月24日,五層,
RPRPMLNJIINFFBF08CC,34,5.61,共有部分,鋼筋混凝土造,74年1月24日,五層,
RPSNMLMJIINFFAF97EC,8,27.96,住家用,見其他登記事項,99年7月15日,四十層,
RPSNMLMJIINFFAF97EC,8,1.47,見其他登記事項,見其他登記事項,99年7月15日,四十六層,
RPSNMLMJIINFFAF97EC,8,2.55,見其他登記事項,見其他登記事項,99年7月15日,四十六層,
RPRSMLMJIINFFAF18CC,40,76.24,住家用,鋼筋混凝土造,67年3月24日,四層,
RPRNMLMJIINFFAF87EC,,96.48,住商用,鋼筋混凝土造,,五層,
RPSNMLMJIINFFAF97EC,8,10.52,見其他登記事項,見其他登記事項,99年7月15日,四十層,
RPSSMLMJIINFFAF28CC,35,63.76,住家用,鋼筋混凝土造,72年5月13日,五層,
RPROMLMJIINFFBF87CC,35,217.80,見其他登記事項,鋼筋混凝土造,73年1月11日,二層,
RPWNMLOJIINFFDF78DC,19,89.45,商業用,鋼筋混凝土造,89年1月27日,八層,
RPPNMLNJIINFFAF57CC,,69.35,住家用,鋼筋混凝土造,,七層,
RPPNMLNJIINFFAF57CC,,41.07,共有部份,鋼筋混凝土造,,八層,
RPPNMLNJIINFFAF57CC,,13.90,共有部份,鋼筋混凝土造,,八層,
RPPOMLOJIINFFEF18CC,10,35.45,見其他登記事項,鋼筋混凝土造,97年12月23日,二十四層,
RPPOMLOJIINFFEF18CC,10,9.89,共有部分,鋼筋混凝土造,97年12月23日,二十四層,
RPPOMLOJIINFFEF18CC,10,9.07,共有部分,鋼筋混凝土造,97年12月23日,二十四層,
RPWSMLNJIINFFAF78CC,24,71.04,住家用,鋼筋混凝土造,84年2月11日,十六層,
RPWSMLNJIINFFAF78CC,24,11.82,共有部份,鋼筋混凝土造,84年2月11日,十六層,
RPWSMLNJIINFFAF78CC,24,2.18,共有部份,鋼筋混凝土造,84年2月11日,十六層,
RPWSMLNJIINFFAF78CC,24,36.40,共有部份,鋼筋混凝土造,84年2月11日,十六層,
RPRNMLOJIINFFHF58CC,22,129.70,見其他登記事項,鋼筋混凝土造,85年3月25日,十五層,
RPRNMLOJIINFFHF58CC,22,26.56,共有部分,鋼筋混凝土造,85年3月25日,十五層,
RPUNMLOJIINFFEF58CC,10,30.14,住家用,鋼筋混凝土造,98年2月18日,二十二層,
RPVNMLOJIINFFHF98CC,5,74.54,見其他登記事項,見其他登記事項,102年12月23日,十層,
RPVNMLOJIINFFHF98CC,5,28.64,見其他登記事項,見其他登記事項,102年12月23日,十層,
RPVNMLOJIINFFHF98CC,5,24.95,見其他登記事項,見其他登記事項,102年12月23日,十層,
RPVNMLOJIINFFHF98CC,5,19.30,見其他登記事項,見其他登記事項,102年12月23日,十層,
RPWOMLOJIINFFCF68CC,3,63.75,見其他登記事項,鋼筋混凝土造,104年9月21日,七層,
RPWOMLOJIINFFCF68CC,3,11.24,見其他登記事項,鋼筋混凝土造,104年9月21日,七層,
RPWOMLOJIINFFCF68CC,3,15.96,見其他登記事項,鋼筋混凝土造,104年9月21日,七層,
RPWOMLOJIINFFCF68CC,3,13.64,見其他登記事項,鋼筋混凝土造,104年9月21日,七層,
RPUTMLOJIINFFAF78CC,8,38.44,住家用,見其他登記事項,99年7月15日,四十三層,
RPUTMLOJIINFFAF78CC,8,1.83,見其他登記事項,見其他登記事項,99年7月15日,四十六層,
RPXQMLOJIINFFAF78CC,21,74.26,見其他登記事項,鋼筋混凝土造,87年1月22日,十五層,
RPUTMLOJIINFFAF78CC,8,3.68,見其他登記事項,見其他登記事項,99年7月15日,四十六層,
RPXQMLOJIINFFAF78CC,21,8.52,見其他登記事項,鋼筋混凝土造,87年1月22日,十五層,
RPUTMLOJIINFFAF78CC,8,8.64,見其他登記事項,見其他登記事項,99年7月15日,四十三層,
RPUTMLOJIINFFAF78CC,8,1.54,見其他登記事項,見其他登記事項,99年7月15日,四十三層,
RPXQMLOJIINFFAF78CC,21,11.98,共有部份,鋼筋混凝土造,87年1月22日,十五層,
RPOUMLOJIINFFAF28CC,37,19.83,住家用,加強磚造,70年5月22日,二層,
RPPPMLPJIINFFHF68CC,16,155.46,見其他登記事項,鋼筋混凝土造,91年6月17日,十七層,
RPPPMLPJIINFFHF68CC,16,15.87,共有部分,鋼筋混凝土造,91年6月17日,十七層,
RPPPMLPJIINFFHF68CC,16,18.07,共有部分,鋼筋混凝土造,91年6月17日,十七層,
RPPPMLPJIINFFHF68CC,16,39.45,共有部分,鋼筋混凝土造,91年6月17日,十七層,
RPXNMLOJIINFFGF09CC,10,115.63,商業用,鋼筋混凝土造,97年11月10日,二層,
RPXNMLOJIINFFGF09CC,10,149.10,住家用,鋼筋混凝土造,97年11月10日,二層,
RPXNMLOJIINFFGF09CC,10,33.83,共有部份,鋼筋混凝土造,97年11月10日,二層,
RPXNMLOJIINFFHF56CC,37,48.04,住家用,鋼筋混凝土造,70年12月26日,六層,
RPOQMLPJIINFFHF68CC,40,65.85,住家用,鋼筋混凝土造,67年3月23日,四層,
RPUOMLOJIINFFHF98CC,42,106.56,住家用,鋼筋混凝土造,65年5月31日,四層,
RPWOMLOJIINFFHF56CC,19,76.74,商業用,鋼筋混凝土造,88年6月26日,十一層,
RPWOMLOJIINFFHF56CC,19,11.22,共有部分,鋼筋混凝土造,88年6月26日,十一層,
RPPOMLOJIINFFHF48CC,2,58.30,見其他登記事項,見其他登記事項,106年1月18日,十五層,
RPPOMLOJIINFFHF48CC,2,20.53,見其他登記事項,見其他登記事項,106年1月18日,十五層,
RPPOMLOJIINFFHF48CC,2,14.33,見其他登記事項,見其他登記事項,106年1月18日,十五層,
RPSOMLOJIINFFHF78CC,30,100.46,住家用,鋼筋混凝土造,77年12月27日,五層,
RPQOMLOJIINFFHF58CC,38,106.41,商業用,鋼筋混凝土造,70年2月13日,七層,
RPSPMLOJIINFFHF88CC,29,159.27,住家用,鋼筋混凝土造,78年8月9日,十二層,
RPSPMLOJIINFFHF88CC,29,31.07,共有部分,鋼筋混凝土造,78年8月9日,十二層,
RPOOMLOJIINFFHF38CC,4,79.05,見其他登記事項,見其他登記事項,103年7月18日,七層,
RPOOMLOJIINFFHF38CC,4,30.67,見其他登記事項,見其他登記事項,103年7月18日,七層,
RPOOMLOJIINFFHF38CC,4,11.75,見其他登記事項,見其他登記事項,103年7月18日,七層,
RPPNMLQJIINFFBF97CC,32,55.11,商業用,鋼筋混凝土造,75年8月21日,五層,
RPPNMLQJIINFFBF97CC,32,33.70,商業用,鋼筋混凝土造,75年8月21日,五層,
RPPNMLQJIINFFBF97CC,32,5.59,商業用,鋼筋混凝土造,75年8月21日,五層,
RPQTMLPJIINFFEF88CC,19,85.41,住家用,鋼骨鋼筋混凝土造,88年8月11日,三十一層,
RPQTMLPJIINFFEF88CC,19,14.62,共有部分,鋼骨鋼筋混凝土造,88年8月11日,三十一層,
RPQTMLPJIINFFEF88CC,19,8.00,共有部分,鋼骨鋼筋混凝土造,88年8月11日,三十一層,
RPQNMLPJIINFFDF18CC,4,196.44,工業用,見其他登記事項,103年10月13日,三十七層,
RPQNMLPJIINFFDF18CC,4,203.35,工業用,見其他登記事項,103年10月13日,三十七層,
RPQNMLPJIINFFDF18CC,4,53.04,見其他登記事項,見其他登記事項,103年10月13日,三十七層,
RPQNMLPJIINFFDF18CC,4,21.48,見其他登記事項,見其他登記事項,103年10月13日,三十七層,
RPQNMLPJIINFFDF18CC,4,170.99,見其他登記事項,見其他登記事項,103年10月13日,三十七層,
RPQNMLQJIINFFDF28CC,7,56.44,住家用,鋼筋混凝土造,100年12月23日,二十九層,
